time,kind,title,url,content
18:40,論壇,要空服員跳舞助選，我們就這樣理所當然嗎,https://tw.news.appledaily.com/forum/realtime/20171106/1236106/,石家瑋／世新大學性別研究所學生 遠東航空惡意資遣工會幹部一案，影片「空服員的告白：你所不知的航空公司真相」內容提及遠航公司曾以「出公差為由」要求新進空服員們身穿制服，在下著大雨的新店為某黨立委助選。如此物化女性、不尊重女性的行為，實在讓人震驚。 國籍航空幾乎清一色都是女性空服員，長期以來大家對於空服員也都習慣以「空姐」稱之，對其幻想的形象就如同天使般笑容可掬、身材窈窕、待人親切。這在在顯示台灣社會對於女性的物化，同時也是對於女性的一種壓迫。因為這樣的標準不但不符合現實中的女人身形，而只要不符合這樣的夢幻形象就會被歸類於不夠格擔任空服員。航空公司也投其所好，推出的美女月曆、美女人形立牌、美女公仔，然而這樣的形象已經潛移默化的影響大眾。大眾也對這樣的行為感到理所當然，不足為奇。而大多數的我們都已經內化了這樣的形象。 但當我們對於這樣的行為嗤之以鼻的同時，微風廣場周年慶卻大推猛男提貨服務，為周年慶活動炒熱話題，我們不會對這種物化男性的行為嗤之以鼻，是否我們不只對於女性，對於男性也一樣在職業上有性別的刻板印象呢？大家可以想想今天為什麼不是叫男空服員去跳舞？為什麼不叫男空服員去幫廠商倒酒？ 又或者電梯小姐由女性擔任，大家完全不會感到新奇，但如果今天由男性擔任電梯少爺，或許大家就會感到新奇，但在此同時為什麼大眾對於物化女性的行為會覺得對於女性是羞辱的，但物化男性的行為卻沒有呢？ 台灣目前選出第一位女性總統，但是女性閣員人數卻創新低。女性在職場的環境，經過這麼多年來似乎沒有甚麼改變。在職場上，似乎還是先看到人的性別，而不是看到人的專業。女性依然有玻璃天花板無法突破，在這樣的情況下，我們應該要用怎樣的態度來面對這樣的事情？目前所有的情況，讓我們不得不承認，性平教育的重要性，唯有落實性平教育，才有辦法改變這樣的性別刻板印象。
18:36,時尚,美第一夫人梅蘭妮亞訪日　直奔這家珠寶店,https://tw.entertainment.appledaily.com/realtime/20171106/1236025/,美國總統川普攜手老婆梅蘭妮亞（Melania Trump）亞洲行ING，首站日本，除川普與日本首相安倍晉三會面成話題外，第一夫人梅蘭妮亞的行程也是焦點之一，梅蘭妮亞受首相夫人安倍昭惠之邀，一到日本隨即造訪今年6月才重新開幕的MIKIMOTO銀座總店，還現場聽取養殖珍珠的技術介紹和賞析，感受日本珠寶品牌的魅力。MIKIMOTO銀座總店高達56米，共12層樓，重新開幕由建築名家內藤廣捉刀，透過大量穿透式的玻璃巧思，讓這個124年品牌形象更為年輕，而一至三樓囊括珍珠新作、彩寶、鑽石作品，3樓還設有訂製服務櫃台，五樓則以頂級珠寶為主，六樓的婚嫁系列展區、諮詢區，各樓層也有藝術家加持，如灰泥工藝大師挾土秀平的波紋裝飾作品、金屬雕刻家橘智哉於錫板上所雕刻的櫻花樹創作等，讓店內充滿藝文氣息。（林哲良／台北報導）
18:34,國際,《時代》雜誌封面　首見中文字,https://tw.news.appledaily.com/international/realtime/20171106/1236101/,
18:43,社會,【有片】砂石車後斗翹高高　直行撞垮台88線指示牌,https://tw.news.appledaily.com/local/realtime/20171106/1236093/,今下午3時20分許，一輛砂石車行經高雄鳳山台88快速道路時，後方車斗突然升高翹起，林姓司機（57歲）渾然不知，車斗在高速下撞上路名指示牌，「碰」的一聲讓其他司機嚇一大跳，所幸未釀成追撞等事故，現場無人傷亡，僅一塊指示牌掉下路面，司機稱不知車斗為何會翹高，詳細事故原因由警方調查。高市鳳山分局交通分隊分隊長賴益靖說，下午接到民眾報案後立即趕到台88快速道路，當時林姓司機駕駛砂石車由東向西往高雄市區方向行駛，至2.5公里處，司機並不知道後方車斗升高，在經過一處路名指示牌時，當場撞上，司機立即停車查看。警方接到報案趕到，立即封閉一車道並請來吊車，半小時後排除路障，警方在場對林男進行酒測，酒測值為0，並沒喝酒，警方懷疑可能誤觸開關車斗才升起，將開單告發，相關單位也將求償。（林錫淵／高雄報導） 
16:10,生活,廠商結算明細表掉一地　北市工務局：非機密文件,https://tw.news.appledaily.com/life/realtime/20171106/1235983/,有網友在PTT上提到，在永和捷運頂溪站前面，有一整箱的台北市工務局資料，散落一地，擔心資料外洩。北市工務局表示，經查這是新工處二殯水電廠商的工程結算明細表，作為驗收用，文件上方的印章，屬廠商及監造的印章，機關方面均未核章。現已確認是廠商的文件，還沒到新工處，應該是遞送過程掉落的，這些文件也非機密文件。（張博亭／台北報導）
18:58,論壇,退休教師：制服貴，苦了學生和家庭,https://tw.news.appledaily.com/forum/realtime/20171106/1236117/,蔡張坤／退休教師 最近天氣轉寒，學生制服換季。家長感嘆荷包失血， 一套冬季制服上千元，冬季西裝外套價格更高，一件要價1500元左右，卻穿不到幾次。制服之外，還有體育服，由於費用不斷調高， 一整年的制服費用就要上萬元，讓學生和家長直呼吃不消。對於弱勢家庭來說，經濟負擔沉重，更是雪上加霜。學生制服貴，材質也不好，應該是很多家長的共同感受。 我的二女兒就讀高中時，才穿沒多久的體育褲，不僅起了毛球，且衣服走樣，運動時很不方便。只好花錢重買一件，但是，學校（員生消費合作社）說沒貨。何時才進貨？不知道。 其他販售該校制服的商家，也是沒貨。雖然說，校服能在3、4家店家買到，但大都來自相同供應商。品質差、容易壞，讓家長花冤枉錢，已經很過分；還買不到，簡直吃定消費者，更讓人生氣。學生制服市場經常被「壟斷」， 價格調降空間有限，買不到又拿他沒轍，讓消費者（學生和家長）居於弱勢。「學生穿西裝外套根本不保暖，材質充其量只是針織外套，成本根本打折還有找！家長被削了一層皮。」具備成衣專業者， 一眼就能看穿「問題」所在。一般民眾的心聲：「很多學校制服品質一般，但價錢不便宜，同樣的價錢，服飾店可以買到品質更好的衣服。」不懂得為何學校制服這麼貴？營養午餐、制服體育服，都是商家（有力人士）必爭之地。 我曾經多次被推選擔任員生社職務，和同事分別擔任理事主席、經理時，曾經為了價格和品質的把關，接到業者的律師存證函。制服太貴，從材質和工錢，不難算出成本；利潤是多少，也不難推估。曾經有交換市場，甲校有力人士到乙校承包制服，乙校有力人士做甲校生意……倒楣的是家長和學生。制服很貴，體育服也不便宜。材質不好，又不能保暖，苦了誰？有的家庭因為經濟因素，只能各買一套，每天都要清洗，來不及乾、若沒有烘，還要穿著它上學，苦了誰？弱勢家庭的孩子，制服破了、體育服太短，卻無法更換；學校「二手制服、體育服」裡，又找不到合適的衣服。老師自掏腰包，買了新制服，充當「二手衣」……有家長抱怨制服費用太貴，負擔沉重。教育部表示： 無法規範制服的費用；雖規範各校不得以服儀為由懲處學生， 但各校仍有服儀相關規定、學生仍得遵守。換言之，學生還得依照學校規定、穿著制服或體育服，教育部說了這些，「 費用太貴、負擔沉重」仍然無解。讓學生和家長「自求多福」？ 
19:00,時尚,蜂窩圖案裝飾面盤底蓋　蕭邦軍官錶再現經典,https://tw.entertainment.appledaily.com/realtime/20171106/1235479/,蕭邦（Chopard）近日推出L.U.C XPS 1860 Officer腕錶，集合品牌歷史特色於一身，面盤中央以手工機鏤的蜂窩型飾紋裝飾，源自自品牌創立至1920年代常於機芯或底蓋內側鐫刻的蜂窩圖案，1996年蕭邦全新錶廠落成時，再次於L.U.C系列部分錶款重現此深具象徵意義的圖案。L.U.C XPS 1860 Officer腕錶翻至背面，可見復古的Officer軍官式底蓋，此底蓋成為精緻裝飾的最佳舞台，後蓋內側飾以蕭邦錶廠標誌，其外側則為手工機鏤蜂窩圖案，掀開底蓋即可欣賞到獲瑞士官方天文台COSC認證與日內瓦印記的超薄L.U.C 96.01-L機芯。（陳雅韻／台北報導）
10:15,體育,【中信盃】橋頭教頭好廚藝 陳順在開心農場為球員加菜,https://tw.sports.appledaily.com/realtime/20171106/1235724/,當過海鮮餐廳廚師，當兵時又擔任伙食兵，高雄市橋頭國中總教練陳順在時常下廚給球員吃，而他更在學校後方空地務起農來，建立自己的開心農場，為棒球隊小將加菜。 橋頭全隊共有65人，大多住在宿舍，要餵飽這些正在發育的國中生並不容易，幸好陳順在廚藝了得，他笑說，還沒帶球隊之前就在餐廳當廚師，當兵時一次要煮整個營500人的餐點，跟現在棒球隊人數相比簡直算是小case。 「小朋友最愛吃炸雞、炸排骨這些東西」，陳順在說，自己油炸類的食物很在行，炒飯、炒麵也是拿手菜，球隊還沒有請廚媽之前，幾乎都是自己跟太太在張羅三餐。 問起小朋友最愛吃教練的哪一道料理？隊長藍震威不假思索地說：「早餐的法式吐司！真的很好吃！」而最近一次陳順在煮的玉米濃湯也頗受好評，有球員說，「真材實料，跟外面的不一樣，因為加了爸爸的味道。」 而近幾年陳順在則當起農夫來，種菜、養雞、養豬都來，他提到，因為有人送雞，所以就這樣養了起來，校長也覺得可以善用這塊300坪大的空地，因此很贊成，「現在有種番茄、地瓜葉，剛好提供食材，畢竟現在菜價也很貴，能省則省。」 陳總指出，這幾年因為有經驗的年輕教練加入，自己才有空閒可以當兼職農夫，算是「不務正業」，他笑說，橋頭伙食很好，每餐都要準備至少七、八道菜，當中包括雞、鴨、魚、豬等肉類，提供足夠蛋白質讓這群孩子長高長壯。 接收更多第四屆中信盃棒球錦標賽精彩賽事，請看《中國信託慈善基金會》粉絲團
10:14,體育,連8場失分未破百　塞爾提克風光8連勝,https://tw.sports.appledaily.com/realtime/20171106/1235722/,塞爾提克今作客魔術，新一哥爾文(Kyrie Irving)雖手感欠佳，13投僅4中，拿下轉戰塞爾提克後新低11分，但隊友們給力，靠著團隊戰力的發揮，彌補爾文的火力缺口，終場仍以104比88風光拿下8連勝，繼續在東區坐穩第1。 塞爾提克的強悍防守在這波8連勝期間展露無遺，8場勝利的失分皆未破百，就算本季每場可攻下111.3分的魔術也難以擊破塞爾提克的防線。 雖然爾文打鐵，但中鋒歐佛(Al Horford)攻下14分、10籃板、4助攻雙10成績，去年選秀探花布朗(Jaylen Brown)則攻下全場最高18分，另還有其他3人得分兩位數，多點開火讓魔術防不勝防。 魔術開季火力兇猛的雙鋒佛尼耶(Evan Fournier)和高登(Aaron Gordon)今天僅剩高登唱獨腳戲，高登全場仍有18分、12籃板、1抄截和1阻攻進帳，但佛尼耶則14投2中，僅拿6分，無力助球隊扭轉戰局，魔術吞2連敗。（陳雍仁／綜合報導）
18:59,國際,斯里蘭卡重大巴士車禍　至少7死逾40傷,https://tw.news.appledaily.com/international/realtime/20171106/1236114/,南亞斯里蘭卡當地時間周一(6日)上午，位於西北部的馬杜蘭庫利(Madurankuliya)發生一起重大車禍意外，一輛超載乘客的巴士衝出橋面翻落一旁土地，至少已造成7人死亡，另有超過40人受傷。這輛巴士是從首都可倫坡(Colombo)出發往北行駛，在距離可倫坡約123公里處發生意外，當地媒體報導，巴士嚴重超載，意外發生時車上竟有超過百名乘客。意外發生原因尚待調查。（於慶中／綜合外電報導）
18:36,國際,半小時偷240公斤蘋果　3男開車洗劫果園,https://tw.news.appledaily.com/international/realtime/20171106/1236098/,中國「貪民」什麼都要，竟然到果園瘋狂偷摘！山西省晉中3名男子，日前行經高速公路發現有一大片果園，就把私家車停在應急車道，到果園偷摘蘋果。短短半個小時內，3人將車後行李箱裝滿蘋果。巡警發現3人形跡可疑，上前調查後揭發案件。警方秤秤車後箱內的蘋果，重達480斤(約240公斤)。目前3人已移交當地公安局進一步處理。（於慶中／綜合外電報導）
19:03,社會,他為「捉弄」朋友造假罰單　下場是要關7個月,https://tw.news.appledaily.com/local/realtime/20171106/1236094/,台北市陳姓男子今年5月為捉弄劉姓友人，上網搜尋「臺北市政府警察局逕行舉發違規停車標示單」並下載列印，自行填寫了劉男的車號、違規事實等內容，再將標示單放置在劉男違規停車的小客車擋風玻璃上，沒想到當天稍晚巡邏警員要求劉男移車時，詢問下發現標示單是假的，進而查知全案，陳男雖認罪，但仍被台北地院依偽造文書判刑7月，不能易科罰金。 判決指出，原本在髮廊工作的陳男（30歲），事發當天見到劉姓友人將汽車違規停放於路邊，竟腦筋一動上網搜尋「台北市政府警察局逕行舉發違規停車標示單」，將標示單的樣式下載列印出來，於表格中填入車號、時間、地點、違規事實、填單人員，置於劉男座車擋風玻璃上，製造開單的假象。 當天稍晚警員巡邏經過該處，要求違停的劉車移車，由於收到逕行舉發單，就會開罰，劉男便告訴警員已收到逕行舉發單一事，一問之下才知竟是假的，後來陳男向劉男坦承犯行，因而依偽造文書罪法辦。陳男到案後也坦承犯行，只辯稱犯案動機僅僅為「捉弄」劉男。 法官審酌，陳男2014年才因公共危險罪遭判刑3月，易科罰金執行完畢，卻又犯下本案，不過考量其犯後態度尚佳、犯罪情節輕微，若依照偽造公文書罪的法定刑度1年以上、7年以下判刑，恐嫌過重，因而認定全案「情輕法重，客觀上足以引起社會一般人之同情」，減刑判處陳男7月徒刑，但陳男仍因此必須入獄，全案還可上訴。（李奕緯／台北報導）【更多新聞，請看《蘋果陪審團》粉絲團】
19:07,社會,3歲童一口吞龍眼險噎死　阿嬤赤腳抱孫送醫,https://tw.news.appledaily.com/local/realtime/20171106/1235692/,(更新: 新增社會處及救護教官說法和照片、動新聞)嘉義市消防局昨晚7點19分獲報，指漢口路民宅有幼童似異物哽塞，立即派遣湖內分隊救護車前往處理。救護人員到達現場，發現婦人光著腳手裡抱著一名3歲陳姓男童，著急地說，男童吃了龍眼，且表情痛苦、到廁所嘔吐後，無法說話，疑似有異物哽塞之情形。 阿嬤告訴消防人員，當時讀小學五年級的哥哥陪著3歲弟弟在家裡玩耍，她出門買個東西，不到10分鐘就返家，見3歲童在廁所嘔吐，哥哥告訴她，弟弟拿龍眼去吃，疑似噎到吐不出來，她立即報請119求助。 救護人員立即對3歲幼童進行生命徵象檢測，患者意識昏迷，口鼻有出血之情形，救護員給予哈姆立克法，發現無法順利讓幼童吐出阻塞物，不過因呼吸未全部阻塞，趕緊給予甦醒球（正壓輔助呼吸)急救，協助幼童呼吸，就近送往嘉義榮民醫院搶救。到院後男童經由醫院緊急搶救後，成功吐出一顆龍眼，及時救回一條寶貴性命。 消防局第一分隊小隊長柯惠恩也是高級救護技術員，他示範幼童哈姆立克救護法重點包括，他說，小孩呼吸道異物阻塞急救真的很重要，首先大人坐著，將嬰幼童頭部向下，臉部向下，背朝上，下頷及頸胸部托在手臂上，放在自己併儱的大腿上。 用一手之掌根在嬰兒兩肩胛骨間給予背擊法五次，將嬰幼童翻轉至臉部向上，在嬰幼童兩乳頭之間，約下一指處之胸骨，施行胸戮法五次，反覆施作到直到異物排出。 嘉義市社會處兒少及婦女福利科表示，依《兒童及少年福利與權益保障法》父母或監護人對兒童及少年疏於保護，尤其六歲以下幼童照顧情節嚴重，可依91條，父母、監護人或其他實際照顧兒童及少年之人，違反第43條第2項規定，情節嚴重者，可處新臺幣2萬元以上5萬元以下罰鍰。不過3歲童這事件，是否違法要進一步調查。（徐彩媚／嘉義報導）發稿時間 1009更新時間 1907 
10:27,體育,【叫我神！片】大鬍子開外掛　35分鐘飆56分、13助攻,https://tw.sports.appledaily.com/realtime/20171106/1235731/,（新增影片）火箭今主場迎戰爵士，「大鬍子」哈登(James Harden)進入無人能擋的攻擊模式，首節就以8投8中包括4記3分球，飆下22分，接下來火力仍未停歇，全場出賽35分15秒，豪取生涯新高56分，另有13助攻、2籃板和2阻攻，率領火箭以137比110大勝。 這是哈登生涯第3次演出單場「50分、10助攻」，追平雷霆「威少」威斯布克(Russell Westbrook)，並列近30年來最多。在哈登的火力帶動下，火箭的3分部隊也全面開火，全場團隊共飆進23記3分球，3分球命中率高達59%，其中哈登投進全隊最高7記3分彈，讓爵士的外線防守疲於奔命。（陳雍仁／綜合報導）出版時間：10:27更新時間：12:52
10:13,體育,【有片】陳偉殷不逃脫合約　明年底前可領6.5億,https://tw.sports.appledaily.com/realtime/20171106/1235662/,10:13　新增影片08:34　更新合約細節根據《邁阿密前鋒報》的報導，陳偉殷已通知馬林魚，將不會逃脫合約，明年的年薪將是1000萬美元(約3.04億台幣)，但其中有600萬美元是延遲在隔年支付，但他在這個月30日可領到第一筆簽約金500萬美元(約1.52億台幣)，明年6月30日可領到第2筆簽約金800萬元(約2.43億台幣)，明年可領總金額還是有1200萬美元(約3.64億台幣)。如果算上從現在到明年底之前，由於殷仔今年的900萬美元年薪中有450萬美元是延遲到這個月30日支付，總可領的金額為2150萬美元(約6.53億台幣)。陳偉殷在去年季前與馬林魚簽下5年8000萬美元合約，去年年薪600萬美元，今年年薪900萬美元，明年以後，都是球員可決定的選擇權合約，明年1000萬美元，2019年是2000萬美元，2020年是2200萬美元，另外附帶2021年條件式的球員選擇權合約，年薪1600萬美元。殷仔今年因傷出賽數銳減，僅5場先發、4場後援，投33局，市場行情大降，今天一如預期地決定執行明年合約，而2019年之後，他的年薪超過2000萬美元，因此預料他會把所有剩下6500萬美元合約走完。這份合約中包括了1300萬美元的簽約金，其中的500萬美元會在這個月30日支領，剩下800萬美元在明年6月30日支領。不過，馬林魚當初為了分散風險，合約中有6450萬美元是分期延遲支付的，分期方式如下：2016/11/30，300萬美元2017/11/30，450萬美元2018/11/30，200萬美元2019/6/30，600萬美元2019/11/30，400萬美元2020/6/30，900萬美元2020/11/30，500萬美元2021/6/30，1500萬美元2021/11/30，100萬美元2022/6/30，1500萬美元在這樣的延遲支付模式下，陳偉殷今年的900萬美元年薪中只有一半是按一般的週領方式拿到，另一半是在這個月30日一次支領，明年的1000萬美元年薪中，有200萬美元是要等到明年11月30日能領到、600萬美元要等到2019年6月30日才領到，這份由馬林魚前經營團隊所簽下的合約，肯定讓新老闆吉特(Derek Jeter)傷透腦筋。(謝岱穎／綜合報導)發稿時間：7點45分 
10:28,體育,柳蕭然沒打好　讓朴成炫在家休息也變球后,https://tw.sports.appledaily.com/realtime/20171106/1235732/,根據「路透社」報導，今年才加入LPGA(Ladies Professional Golf Association，女子職業高爾夫巡迴賽)的超級菜鳥、南韓好手朴成炫，儘管沒參加上周在日本的TOTO LPGA菁英賽，但靠著「世界球后」柳蕭然表現不佳積分減損，讓朴成炫不用出賽就能在本周出爐的世界女子高爾夫排名，超越朴成炫坐上球后寶座，成為史上第12位球后。 在TOTO LPGA菁英賽開打前，柳蕭然有著保積分的壓力，她必須打進前6名才能保住球后寶座，但最終她以並列第33名作收。她說：「我真的不在乎這個位置和頭銜，我只想要搞定我的肩膀傷勢，然後繼續贏下每一場比賽。」 朴成炫挾帶著去年韓巡賽連贏5場、獎金后的威名直闖LPGA最高殿堂，結果今年順利包辦年度最佳菜鳥，就連獎金榜也高居第1。(黎建忠／綜合報導)
17:51,生活,火車過隧道手機沒訊號　花議員促台鐵改善,https://tw.news.appledaily.com/life/realtime/20171106/1236018/,「要進山洞，沒訊號了，晚點再聯絡」，這是台鐵乘客在北迴鐵路線上，最常說的一句話。宜蘭、花蓮間有數10個隧道，在隧道中，多數行動電話完全收不到訊號與外界隔絕。政府不斷再推升智慧城市的同時，是否也能正視台鐵東部幹線訊號不良的問題呢？花蓮縣議員林宗昆呼籲，台鐵應加速增加東部鐵路隧道4G及車廂內Wifi的佈建率，提升服務品質。林宗昆表示，中央政府將花東地區列為觀光大縣，北迴鐵路也是在地鄉親長期依賴出外的必經道路，抑或是國際觀光客來到東部的唯一選擇，「人手一機，日理萬機」若沒有網路，將會是件非常不便利的事，提升觀光的同時，也要提升觀光的品質。目前北迴線有5處長隧道亟需改善網路收訊問題，東部幹線何時才能享有全線的無線網路及4G服務，而不是等西部全面提升了，最後才想到東部。 對通訊問題，台鐵表示，北迴線基隆經宜蘭至花蓮路段，共有24個隧道，除雙溪共和、永春新永春、南澳新南澳、新觀音等4個隧道段，工程是長隧道還在施做，其他都已改善完成。對於這4個長隧道，會在隧道兩端基地台發射指向性天線波，並於隧道內設置洩波電纜補強。台鐵花蓮運務段長吳金添表示，台鐵已陸續改善中，台鐵會跟進高鐵腳步。〈突發中心李光濱／花蓮報導） 
17:53,社會,怒！渣男性侵小女友強拍性愛片　竟還傳給她爸,https://tw.news.appledaily.com/local/realtime/20171106/1235925/,(更新：新增動新聞)21歲潘男3年前被16歲女友甩了之後，心有不甘，糾纏多年，2015年1月先是強行載前女友回家，潘母發現 後趕緊把前女友送回家，接著去年潘男又約已經成年的前女友見面，載她到旅館後霸王硬上弓性侵、並用手機拍下過程，前女友不敢告訴父母，並對潘男避不見面。潘男見前女友躲藏不出面，竟把影片傳給前女友父母看，才讓前女友說出真相並提告，台中地院依強制性交罪判潘男有期徒刑5年6月，另強載女友回家部分依強制罪判刑6月，可易科罰金。 潘姓男子從2014年11月起與當時16歲小女友交往，隔年1月小女友提分手，潘男心有不甘，於同年4月18日強行將她抓上機車，從石岡區載到台中市區潘男住處，所幸當晚潘父母返家規勸，潘男才讓潘母載送小女友回家。 但潘男仍希望兩人再續前緣、一直用手機軟體與小女友聯繫，但小女友堅持拒絕交往。2016年2月兩人相約碰面，潘男又把小女友載到摩鐵，不顧小女友拒絕，強行性侵並以手機拍下過程，小女友怕被家人責罵，不敢報警，但也不再回潘男訊息。 2016年3月潘男見小女友對他不理睬，竟直接傳電郵給小女友父親，寫「在國中就有性關係、家庭因素造成，她有很多父母不知道的問題」，面對父母追問，小女友只好說出實情，她的父親因此控告潘男。 潘男辯稱和小女友發生性關係是你情我願，但法官審酌性愛影片內容，根本就是霸王硬上弓，因此依強制性交等罪將潘男判刑。(鄧玉瑩／台中報導) 【更多新聞，請看《蘋果陪審團》粉絲團】出版時間 16:24更新時間 17:53
17:55,生活,板橋八德公園變身　松鼠公園即將登場   ,https://tw.news.appledaily.com/life/realtime/20171106/1236054/,近期板橋區公所結合新北市政府民政局及水利局資源，在今年10月16日開始，著手八德公園公廁整修工程，除將公廁內部進行打通及增加親子設施、將污水管接管延伸至公廁外，並結合公園常有松鼠出沒的特殊景象，打造松鼠意象的主題公園。 板橋區八德公園位於萬板路與雙十路口，園區內具有以阿勃勒及榕樹為主且綠意盎然的樹群，偶有民眾發現松鼠出沒園區。區公所為提升八德公園特色，遂以松鼠為發想規劃進行可愛松鼠意象為主題的公廁及園區導引指標系統及增添綠化景觀，目前正在施工營造中。並由水利局及區公所共同協力合作進行公廁污水納管及內外部空間意象改造作業，預期完工後將為該區使用人口眾多的八德公園增添豐富有趣的元素，營造更乾淨、通風明亮及更友善的如廁文化，也會讓整體公園環境更加充滿綠意及美化，營造更舒適的生活環境。 板橋區公所表示，為配合市府公園公廁污水管納管政策及塑造更友善親民的休憩環境，運用民政局補助經費辦理八德公園主題公廁改善及園區綠美化工程，公廁改造工程已於今年10月16日開工，施作工期為60天，預計今年底完工。這次八德公廁改造係將廁所內部前後牆面打通，增加內部光線照明及空氣流通，並將污水管接管端延伸到公廁，大幅降低惡臭氣味；並增加無障礙親子設施及搭配可愛松鼠意象將外觀加以點綴成更活潑的樣貌，讓公園休憩的民眾有不同的感受。（突發中心莊淇鈞／新北報導）看了這則新聞的人，也看了……永和秀朗社宅　即日起線上申請RUN TOMO首站台灣　預計3年完成環島拓寬增避車彎與休憩點　新店溪左岸單車道美麗升級
17:49,娛樂,好萊塢電影獎開獎　凱特溫絲蕾女女吻掀高潮,https://tw.entertainment.appledaily.com/realtime/20171106/1235985/,第21屆好萊塢電影獎（Hollywood Film Awards）周日在洛杉磯比佛利希爾頓飯店舉行，現場眾星雲集，英國女星凱特溫絲蕾（Kate Winslet）領獎致詞時，提到很榮幸與台下優秀的女演員聚在一起，還點名希望有朝一日與艾莉森珍奈（Allison Janney）合作，表示：「我想成為你，撫摸你或什麼的，或許我們也可以接吻。」艾莉森二話不說，立馬衝上台給了凱特一個熱吻，也為頒獎典禮製造高潮。 凱特開心直呼：「這真是令人興奮的一刻，不是嗎？」艾莉森親了凱特一下，兩人互擁，互道「我愛你」，艾莉森下台後，凱特笑著說：「非常感謝你，現在我有點喘不過氣來。」凱特溫絲蕾以《愛情摩天輪》獲頒年度最佳女演員獎，最佳男演員頒給《你是我的勇氣》的傑克吉倫荷，英國男星蓋瑞歐德曼則是獲得終身成就獎肯定。（林慧娟／綜合報導） 第21屆好萊塢電影獎重要得獎名單終身成就獎：蓋瑞歐德曼年度最佳男演員：傑克吉倫荷╱《你是我的勇氣》年度最佳女演員：凱特溫絲蕾╱《愛情摩天輪》年度最佳男配角：山姆洛克威爾╱《意外》年度最佳女配角：艾莉森珍奈╱《我，坦雅》年度喜劇獎：亞當山德勒╱《邁耶維茨家的故事》年度突破男演員：堤摩西柴勒梅德╱《以你的名字呼喚我》年度突破女演員：瑪麗布萊姬╱《泥沼》年度新人獎：傑米貝爾╱《最後相愛的日子》最佳整體演出：《我，坦雅》最佳喜劇整體演出：《愛情昏迷中》最佳突破整體演出：《泥沼》最佳外語片：《弒父：柬埔寨女孩的回憶》╱安潔莉娜裘莉最佳動畫片：《可可夜總會》最佳導演：喬萊特╱《最黑暗的時刻》 
17:48,生活,永和秀朗社宅　即日起線上申請,https://tw.news.appledaily.com/life/realtime/20171106/1236048/,新北市府即日起至20日開放申請承租永和秀朗派出所青年社會住宅，受理期間民眾可直接透過線上申請、郵寄申請或至區公所與新北市府大樓一樓受理服務櫃檯提出申請，呼籲民眾把握時間踴躍申請。市府強調，送件先後順序不會影響審查結果，建議民眾可避開第一周尖峰時段，減少等候時間。 新北市城鄉局長柳宏典表示，本案是全國首創與派出所共構的社會住宅，將原老舊的永和秀朗派出所拆除，重建為地下2層、地上9層的建物，1到4層提供作永和秀朗派出所使用，5至9層作為青年社會住宅向有需求的民眾招租，不只派出所建築設備翻新，更保障社宅及周邊居民的安全。 柳宏典表示，全棟納入無障礙通用化設計，獲得全國第一件「住居空間通用化標章候選證書」，住居空間的通用化就是要讓全齡通用皆可安心居住，對於居住安全及管理更是雙重保障。 城鄉發展局表示，本次青年社會住宅將招租28戶，其中優先戶9戶，一般戶19戶，2房僅提供優先戶申請。房型包含13至17坪1房1廳格局有24戶，與26至29坪2房1廳的格局有4戶，所有房型皆配有基本家具、廚具、冷氣及熱水器；此外，租金也將全面優惠，優先戶租金，1房1廳每月7500元起，2房1廳每月1萬5000元，皆內含管理費；一般戶租金約為市價8折。 城鄉局提醒，受理期間內民眾可透過線上申請、親至區公所或新北市政府現場申請，如對於申請青年住宅有任何問題，可事先撥打專線電話(02)2960-3456分機7274、7277洽詢，或於城鄉發展局網站查詢。（突發中心陳威叡／新北報導）看了這則新聞的人，也看了……RUN TOMO首站台灣　預計3年完成環島拓寬增避車彎與休憩點　新店溪左岸單車道美麗升級空服員控陪吃飯倒酒水　遠航：控告加重誹謗罪
